title,poster_url,genres
Dope,movie_posters/Dope.jpg,"['Adventure', 'Comedy', 'Crime', 'Drama']"
In Too Deep,movie_posters/In Too Deep.jpg,"['Crime', 'Drama', 'Thriller']"
House of 1000 Corpses,movie_posters/House of 1000 Corpses.jpg,['Horror']
The House of the Dead,movie_posters/The House of the Dead.jpg,"['Comedy', 'Crime', 'Horror', 'Mystery', 'Thriller']"
A Serious Man,movie_posters/A Serious Man.jpg,"['Comedy', 'Drama']"
Get Low,movie_posters/Get Low.jpg,"['Drama', 'Mystery']"
Warlock,movie_posters/Warlock.jpg,"['Action', 'Fantasy', 'Horror', 'Thriller']"
Beyond the Lights,movie_posters/Beyond the Lights.jpg,"['Drama', 'Music', 'Romance']"
A Single Man,movie_posters/A Single Man.jpg,"['Crime', 'Drama', 'Romance', 'Thriller']"
The Last Temptation of Christ,movie_posters/The Last Temptation of Christ.jpg,['Drama']
Outside Providence,movie_posters/Outside Providence.jpg,"['Comedy', 'Drama', 'Romance']"
Bride & Prejudice,movie_posters/Bride & Prejudice.jpg,"['Comedy', 'Drama', 'Musical', 'Romance']"
Rabbit-Proof Fence,movie_posters/Rabbit-Proof Fence.jpg,"['Adventure', 'Biography', 'Drama']"
Who's Your Caddy?,movie_posters/Who's Your Caddy?.jpg,"['Comedy', 'Sport']"
Split Second,movie_posters/Split Second.jpg,"['Action', 'Crime', 'Horror', 'Sci-Fi', 'Thriller']"
Nikita,movie_posters/Nikita.jpg,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']"
The Other Side of Heaven,movie_posters/The Other Side of Heaven.jpg,"['Adventure', 'Biography', 'Drama']"
Dark Angel,movie_posters/Dark Angel.jpg,"['Action', 'Drama', 'Mystery', 'Sci-Fi']"
Veer Zaara,movie_posters/Veer Zaara.jpg,"['Drama', 'Family', 'Musical', 'Romance']"
Redbelt,movie_posters/Redbelt.jpg,"['Drama', 'Sport']"
Cyrus,movie_posters/Cyrus.jpg,"['Comedy', 'Drama', 'Romance']"
A Dog of Flanders,movie_posters/A Dog of Flanders.jpg,"['Family', 'Drama']"
Auto Focus,movie_posters/Auto Focus.jpg,"['Biography', 'Crime', 'Drama']"
Factory Girl,movie_posters/Factory Girl.jpg,"['Biography', 'Drama']"
We Need to Talk About Kevin,movie_posters/We Need to Talk About Kevin.jpg,"['Drama', 'Mystery', 'Thriller']"
The Christmas Candle,movie_posters/The Christmas Candle.jpg,"['Drama', 'Family']"
The Mighty Macs,movie_posters/The Mighty Macs.jpg,"['Drama', 'Sport']"
Losin' It,movie_posters/Losin' It.jpg,"['Comedy', 'Drama']"
Mother and Child,movie_posters/Mother and Child.jpg,"['Drama', 'Romance']"
March or Die,movie_posters/March or Die.jpg,"['Adventure', 'Drama', 'Romance', 'War']"
The Visitors,movie_posters/The Visitors.jpg,"['Comedy', 'Fantasy']"
Somewhere,movie_posters/Somewhere.jpg,"['Comedy', 'Drama', 'Romance']"
I Hope They Serve Beer in Hell,movie_posters/I Hope They Serve Beer in Hell.jpg,['Comedy']
Chairman of the Board,movie_posters/Chairman of the Board.jpg,['Comedy']
Hesher,movie_posters/Hesher.jpg,"['Comedy', 'Drama']"
Dom Hemingway,movie_posters/Dom Hemingway.jpg,"['Comedy', 'Crime', 'Drama']"
Gerry,movie_posters/Gerry.jpg,"['Adventure', 'Drama', 'Mystery']"
The Heart of Me,movie_posters/The Heart of Me.jpg,"['Drama', 'Romance']"
Freeheld,movie_posters/Freeheld.jpg,"['Biography', 'Drama', 'Romance']"
The Extra Man,movie_posters/The Extra Man.jpg,['Comedy']
Hard to Be a God,movie_posters/Hard to Be a God.jpg,"['Drama', 'Sci-Fi']"
Ca$h,movie_posters/Ca$h.jpg,"['Crime', 'Thriller']"
Wah-Wah,movie_posters/Wah-Wah.jpg,"['Comedy', 'Drama']"
The Boondock Saints,movie_posters/The Boondock Saints.jpg,"['Action', 'Crime', 'Thriller']"
Z Storm,movie_posters/Z Storm.jpg,"['Action', 'Crime']"
Twixt,movie_posters/Twixt.jpg,"['Comedy', 'Fantasy', 'Horror', 'Mystery']"
The Snow Queen,movie_posters/The Snow Queen.jpg,"['Animation', 'Adventure', 'Family']"
Alpha and Omega 4: The Legend of the Saw Toothed Cave,,"['Animation', 'Action', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Thriller']"
Pale Rider,movie_posters/Pale Rider.jpg,"['Drama', 'Western']"
Stargate: The Ark of Truth,movie_posters/Stargate: The Ark of Truth.jpg,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Sci-Fi']"
Dazed and Confused,movie_posters/Dazed and Confused.jpg,['Comedy']
High School Musical 2,movie_posters/High School Musical 2.jpg,"['Comedy', 'Drama', 'Family', 'Music', 'Musical', 'Romance']"
Two Lovers and a Bear,movie_posters/Two Lovers and a Bear.jpg,"['Adventure', 'Drama', 'Romance']"
Criminal Activities,movie_posters/Criminal Activities.jpg,"['Crime', 'Drama', 'Thriller']"
Aimee & Jaguar,movie_posters/Aimee & Jaguar.jpg,"['Biography', 'Drama', 'Romance', 'War']"
The Chumscrubber,movie_posters/The Chumscrubber.jpg,"['Comedy', 'Drama']"
Shade,movie_posters/Shade.jpg,"['Crime', 'Thriller']"
House at the End of the Street,movie_posters/House at the End of the Street.jpg,"['Drama', 'Horror', 'Thriller']"
Incendies,movie_posters/Incendies.jpg,"['Drama', 'Mystery', 'War']"
"Remember Me, My Love","movie_posters/Remember Me, My Love.jpg","['Comedy', 'Romance', 'Drama']"
Perrier's Bounty,movie_posters/Perrier's Bounty.jpg,"['Action', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
Elite Squad,movie_posters/Elite Squad.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
Annabelle,movie_posters/Annabelle.jpg,"['Horror', 'Mystery', 'Thriller']"
Bran Nue Dae,movie_posters/Bran Nue Dae.jpg,"['Comedy', 'Drama', 'Musical']"
Boyz n the Hood,movie_posters/Boyz n the Hood.jpg,"['Crime', 'Drama']"
La Bamba,movie_posters/La Bamba.jpg,"['Biography', 'Drama', 'Music']"
The Four Seasons,movie_posters/The Four Seasons.jpg,"['Comedy', 'Drama']"
Dressed to Kill,movie_posters/Dressed to Kill.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
The Adventures of Huck Finn,movie_posters/The Adventures of Huck Finn.jpg,"['Adventure', 'Comedy', 'Drama', 'Family']"
Go,movie_posters/Go.jpg,"['Comedy', 'Crime']"
Friends with Money,movie_posters/Friends with Money.jpg,"['Comedy', 'Drama', 'Romance']"
The Andromeda Strain,movie_posters/The Andromeda Strain.jpg,"['Mystery', 'Sci-Fi', 'Thriller']"
Bats,movie_posters/Bats.jpg,"['Horror', 'Sci-Fi', 'Thriller']"
Nowhere in Africa,movie_posters/Nowhere in Africa.jpg,"['Biography', 'Drama', 'History']"
Shame,movie_posters/Shame.jpg,['Drama']
Layer Cake,movie_posters/Layer Cake.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
The Work and the Glory II: American Zion,movie_posters/The Work and the Glory II: American Zion.jpg,"['Drama', 'Western']"
The East,movie_posters/The East.jpg,"['Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']"
A Home at the End of the World,movie_posters/A Home at the End of the World.jpg,"['Drama', 'Romance']"
Aberdeen,,['Drama']
The Messenger,movie_posters/The Messenger.jpg,"['Drama', 'Romance', 'War']"
Tracker,movie_posters/Tracker.jpg,"['Action', 'Adventure', 'Drama', 'Western']"
Control,movie_posters/Control.jpg,"['Biography', 'Drama', 'Music']"
The Terminator,movie_posters/The Terminator.jpg,"['Action', 'Adventure', 'Sci-Fi']"
Good Bye Lenin!,movie_posters/Good Bye Lenin!.jpg,"['Comedy', 'Drama', 'Romance']"
The Damned United,movie_posters/The Damned United.jpg,"['Biography', 'Drama', 'Sport']"
The Return of the Living Dead,movie_posters/The Return of the Living Dead.jpg,"['Comedy', 'Horror', 'Sci-Fi']"
Gomorrah,movie_posters/Gomorrah.jpg,"['Crime', 'Drama', 'Thriller']"
Mallrats,movie_posters/Mallrats.jpg,"['Comedy', 'Romance']"
Grease,movie_posters/Grease.jpg,"['Comedy', 'Musical', 'Romance']"
Platoon,movie_posters/Platoon.jpg,"['Drama', 'War']"
Fahrenheit 9/11,movie_posters/Fahrenheit 9_11.jpg,"['Documentary', 'Drama', 'War']"
Butch Cassidy and the Sundance Kid,movie_posters/Butch Cassidy and the Sundance Kid.jpg,"['Biography', 'Crime', 'Drama', 'Western']"
Mary Poppins,movie_posters/Mary Poppins.jpg,"['Comedy', 'Family', 'Fantasy', 'Musical']"
Ordinary People,movie_posters/Ordinary People.jpg,['Drama']
West Side Story,movie_posters/West Side Story.jpg,"['Crime', 'Drama', 'Musical', 'Romance']"
Caddyshack,movie_posters/Caddyshack.jpg,"['Comedy', 'Sport']"
The Brothers,movie_posters/The Brothers.jpg,"['Comedy', 'Drama', 'Romance']"
The Wood,movie_posters/The Wood.jpg,"['Comedy', 'Drama', 'Romance']"
The Usual Suspects,movie_posters/The Usual Suspects.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
A Nightmare on Elm Street: The Dream Child,movie_posters/A Nightmare on Elm Street: The Dream Child.jpg,"['Fantasy', 'Horror']"
National Lampoon's Van Wilder,movie_posters/National Lampoon's Van Wilder.jpg,"['Comedy', 'Romance']"
The Wrestler,movie_posters/The Wrestler.jpg,"['Drama', 'Sport']"
Duel in the Sun,movie_posters/Duel in the Sun.jpg,"['Drama', 'Romance', 'Western']"
Best in Show,movie_posters/Best in Show.jpg,['Comedy']
Escape from New York,movie_posters/Escape from New York.jpg,"['Action', 'Adventure', 'Sci-Fi']"
School Daze,movie_posters/School Daze.jpg,"['Comedy', 'Drama', 'Musical']"
Daddy Day Camp,movie_posters/Daddy Day Camp.jpg,"['Comedy', 'Family']"
Mr. Nice Guy,movie_posters/Mr. Nice Guy.jpg,"['Action', 'Adventure', 'Comedy', 'Crime']"
A Mighty Wind,movie_posters/A Mighty Wind.jpg,"['Comedy', 'Music']"
Mystic Pizza,movie_posters/Mystic Pizza.jpg,"['Comedy', 'Drama', 'Romance']"
War & Peace,movie_posters/War & Peace.jpg,"['Drama', 'History', 'Romance', 'War']"
Sliding Doors,movie_posters/Sliding Doors.jpg,"['Comedy', 'Drama', 'Fantasy', 'Romance']"
Tales from the Hood,movie_posters/Tales from the Hood.jpg,"['Crime', 'Drama', 'Horror', 'Thriller']"
The Last King of Scotland,movie_posters/The Last King of Scotland.jpg,"['Biography', 'Drama', 'History', 'Thriller']"
Halloween 5: The Revenge of Michael Myers,movie_posters/Halloween 5: The Revenge of Michael Myers.jpg,"['Horror', 'Thriller']"
Bernie,movie_posters/Bernie.jpg,"['Biography', 'Comedy', 'Crime', 'Drama']"
Dolphins and Whales 3D: Tribes of the Ocean,movie_posters/Dolphins and Whales 3D: Tribes of the Ocean.jpg,"['Documentary', 'Short', 'Adventure']"
Pollock,movie_posters/Pollock.jpg,"['Biography', 'Drama']"
200 Cigarettes,movie_posters/200 Cigarettes.jpg,"['Comedy', 'Drama', 'Romance']"
The Words,movie_posters/The Words.jpg,"['Drama', 'Mystery', 'Romance', 'Thriller']"
Casa de mi Padre,movie_posters/Casa de mi Padre.jpg,"['Comedy', 'Western']"
City Island,movie_posters/City Island.jpg,"['Comedy', 'Drama']"
The Guard,movie_posters/The Guard.jpg,"['Comedy', 'Crime', 'Thriller']"
College,movie_posters/College.jpg,['Comedy']
The Virgin Suicides,movie_posters/The Virgin Suicides.jpg,"['Drama', 'Romance']"
Little Voice,movie_posters/Little Voice.jpg,"['Comedy', 'Drama', 'Music', 'Romance']"
Miss March,movie_posters/Miss March.jpg,"['Comedy', 'Romance']"
Wish I Was Here,movie_posters/Wish I Was Here.jpg,"['Comedy', 'Drama']"
Simply Irresistible,movie_posters/Simply Irresistible.jpg,"['Comedy', 'Drama', 'Fantasy', 'Romance']"
Veronica Mars,movie_posters/Veronica Mars.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Hedwig and the Angry Inch,movie_posters/Hedwig and the Angry Inch.jpg,"['Comedy', 'Drama', 'Music', 'Musical']"
Only the Strong,movie_posters/Only the Strong.jpg,"['Action', 'Drama']"
Goddess of Love,movie_posters/Goddess of Love.jpg,"['Drama', 'Horror', 'Mystery', 'Thriller']"
Shattered Glass,movie_posters/Shattered Glass.jpg,"['Drama', 'History']"
Novocaine,movie_posters/Novocaine.jpg,"['Comedy', 'Crime', 'Drama', 'Thriller']"
The Business of Strangers,movie_posters/The Business of Strangers.jpg,"['Drama', 'Thriller']"
The Wild Bunch,movie_posters/The Wild Bunch.jpg,"['Action', 'Adventure', 'Drama', 'Western']"
The Wackness,movie_posters/The Wackness.jpg,"['Comedy', 'Drama', 'Romance']"
The Great Train Robbery,movie_posters/The Great Train Robbery.jpg,"['Adventure', 'Crime', 'Drama', 'Thriller']"
Morvern Callar,movie_posters/Morvern Callar.jpg,['Drama']
Beastmaster 2: Through the Portal of Time,movie_posters/Beastmaster 2: Through the Portal of Time.jpg,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
The 5th Quarter,movie_posters/The 5th Quarter.jpg,"['Biography', 'Drama', 'Sport']"
The Flower of Evil,movie_posters/The Flower of Evil.jpg,"['Drama', 'Thriller']"
The Greatest,movie_posters/The Greatest.jpg,"['Drama', 'Romance']"
Snow Flower and the Secret Fan,movie_posters/Snow Flower and the Secret Fan.jpg,"['Drama', 'History']"
Come Early Morning,movie_posters/Come Early Morning.jpg,"['Drama', 'Romance']"
Lucky Break,movie_posters/Lucky Break.jpg,"['Comedy', 'Crime', 'Romance']"
Julia,movie_posters/Julia.jpg,['Drama']
"Surfer, Dude","movie_posters/Surfer, Dude.jpg",['Comedy']
Lake of Fire,movie_posters/Lake of Fire.jpg,['Documentary']
11:14,movie_posters/11:14.jpg,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']"
Men of War,movie_posters/Men of War.jpg,"['Action', 'Drama', 'Thriller']"
Don McKay,movie_posters/Don McKay.jpg,"['Drama', 'Mystery', 'Thriller']"
Deadfall,movie_posters/Deadfall.jpg,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']"
A Shine of Rainbows,movie_posters/A Shine of Rainbows.jpg,"['Drama', 'Family']"
The Hit List,movie_posters/The Hit List.jpg,"['Action', 'Thriller']"
Emma,movie_posters/Emma.jpg,"['Comedy', 'Drama', 'Romance']"
Videodrome,movie_posters/Videodrome.jpg,"['Horror', 'Sci-Fi', 'Thriller']"
The Spanish Apartment,movie_posters/The Spanish Apartment.jpg,"['Comedy', 'Drama', 'Romance']"
Song One,movie_posters/Song One.jpg,"['Drama', 'Music', 'Romance']"
Winter in Wartime,movie_posters/Winter in Wartime.jpg,"['Drama', 'History', 'War']"
Freaky Deaky,movie_posters/Freaky Deaky.jpg,"['Comedy', 'Crime', 'Thriller']"
The Train,movie_posters/The Train.jpg,"['Action', 'Thriller', 'War']"
Trade of Innocents,movie_posters/Trade of Innocents.jpg,"['Action', 'Adventure', 'Drama', 'Mystery', 'Thriller']"
The Protector,movie_posters/The Protector.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
Stiff Upper Lips,movie_posters/Stiff Upper Lips.jpg,['Comedy']
The Inbetweeners,movie_posters/The Inbetweeners.jpg,['Comedy']
Bend It Like Beckham,movie_posters/Bend It Like Beckham.jpg,"['Comedy', 'Drama', 'Romance', 'Sport']"
Sunshine State,movie_posters/Sunshine State.jpg,"['Drama', 'Romance']"
Crossover,movie_posters/Crossover.jpg,"['Action', 'Sport']"
Khiladi 786,movie_posters/Khiladi 786.jpg,"['Action', 'Comedy', 'Romance']"
[Rec]²,movie_posters/[Rec]².jpg,"['Horror', 'Thriller']"
Standing Ovation,movie_posters/Standing Ovation.jpg,['Musical']
The Sting,movie_posters/The Sting.jpg,"['Comedy', 'Crime', 'Drama']"
Chariots of Fire,movie_posters/Chariots of Fire.jpg,"['Biography', 'Drama', 'Sport']"
Diary of a Mad Black Woman,movie_posters/Diary of a Mad Black Woman.jpg,"['Comedy', 'Drama', 'Romance']"
Shine,movie_posters/Shine.jpg,"['Biography', 'Drama', 'Music', 'Romance']"
Don Jon,movie_posters/Don Jon.jpg,"['Comedy', 'Drama', 'Romance']"
High Plains Drifter,movie_posters/High Plains Drifter.jpg,"['Drama', 'Mystery', 'Western']"
Ghost World,movie_posters/Ghost World.jpg,"['Comedy', 'Drama']"
Iris,movie_posters/Iris.jpg,"['Biography', 'Drama', 'Romance']"
Galaxina,movie_posters/Galaxina.jpg,"['Comedy', 'Sci-Fi']"
The Chorus,movie_posters/The Chorus.jpg,"['Drama', 'Music']"
Mambo Italiano,movie_posters/Mambo Italiano.jpg,"['Comedy', 'Drama', 'Romance']"
Wonderland,movie_posters/Wonderland.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Do the Right Thing,movie_posters/Do the Right Thing.jpg,"['Comedy', 'Drama']"
Harvard Man,movie_posters/Harvard Man.jpg,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
Le Havre,movie_posters/Le Havre.jpg,"['Comedy', 'Drama']"
Irreversible,movie_posters/Irreversible.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
R100,movie_posters/R100.jpg,"['Comedy', 'Drama']"
Rang De Basanti,movie_posters/Rang De Basanti.jpg,"['Comedy', 'Crime', 'Drama']"
Animals,movie_posters/Animals.jpg,"['Drama', 'Romance']"
Salvation Boulevard,movie_posters/Salvation Boulevard.jpg,"['Comedy', 'Crime', 'Drama', 'Thriller']"
The Ten,movie_posters/The Ten.jpg,"['Comedy', 'Romance']"
A Room for Romeo Brass,movie_posters/A Room for Romeo Brass.jpg,"['Comedy', 'Drama']"
Headhunters,movie_posters/Headhunters.jpg,"['Action', 'Crime', 'Thriller']"
Grabbers,movie_posters/Grabbers.jpg,"['Action', 'Adventure', 'Comedy', 'Horror', 'Sci-Fi', 'Thriller']"
Saint Ralph,movie_posters/Saint Ralph.jpg,"['Comedy', 'Drama', 'Sport']"
Miss Julie,movie_posters/Miss Julie.jpg,"['Drama', 'Romance']"
Somewhere in Time,movie_posters/Somewhere in Time.jpg,"['Drama', 'Fantasy', 'Romance']"
Dum Maaro Dum,movie_posters/Dum Maaro Dum.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
Insidious: Chapter 2,movie_posters/Insidious: Chapter 2.jpg,"['Horror', 'Mystery', 'Thriller']"
Saw II,movie_posters/Saw II.jpg,"['Horror', 'Mystery']"
10 Cloverfield Lane,movie_posters/10 Cloverfield Lane.jpg,"['Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
Jackass: The Movie,movie_posters/Jackass: The Movie.jpg,"['Documentary', 'Action', 'Comedy']"
Lights Out,movie_posters/Lights Out.jpg,"['Horror', 'Mystery']"
Paranormal Activity 3,movie_posters/Paranormal Activity 3.jpg,"['Horror', 'Mystery', 'Thriller']"
Ouija,movie_posters/Ouija.jpg,"['Horror', 'Mystery', 'Thriller']"
A Nightmare on Elm Street 3: Dream Warriors,movie_posters/A Nightmare on Elm Street 3: Dream Warriors.jpg,"['Fantasy', 'Horror']"
Instructions Not Included,movie_posters/Instructions Not Included.jpg,"['Comedy', 'Drama']"
Paranormal Activity 4,movie_posters/Paranormal Activity 4.jpg,"['Horror', 'Mystery']"
The Robe,movie_posters/The Robe.jpg,"['Drama', 'History', 'Romance']"
The Return of the Pink Panther,movie_posters/The Return of the Pink Panther.jpg,"['Comedy', 'Crime', 'Mystery']"
Freddy's Dead: The Final Nightmare,movie_posters/Freddy's Dead: The Final Nightmare.jpg,"['Fantasy', 'Horror']"
Monster,movie_posters/Monster.jpg,"['Biography', 'Crime', 'Drama', 'Thriller']"
"20,000 Leagues Under the Sea","movie_posters/20,000 Leagues Under the Sea.jpg","['Adventure', 'Drama', 'Family', 'Fantasy', 'Sci-Fi']"
Paranormal Activity: The Marked Ones,movie_posters/Paranormal Activity: The Marked Ones.jpg,"['Horror', 'Mystery']"
The Elephant Man,movie_posters/The Elephant Man.jpg,"['Biography', 'Drama']"
Dallas Buyers Club,movie_posters/Dallas Buyers Club.jpg,"['Biography', 'Drama']"
The Lazarus Effect,movie_posters/The Lazarus Effect.jpg,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
Memento,movie_posters/Memento.jpg,"['Mystery', 'Thriller']"
Oculus,movie_posters/Oculus.jpg,"['Horror', 'Mystery', 'Thriller']"
Clerks II,movie_posters/Clerks II.jpg,['Comedy']
Billy Elliot,movie_posters/Billy Elliot.jpg,"['Drama', 'Music']"
The Way Way Back,movie_posters/The Way Way Back.jpg,"['Comedy', 'Drama']"
House Party 2,movie_posters/House Party 2.jpg,"['Comedy', 'Drama', 'Music']"
The Man from Snowy River,movie_posters/The Man from Snowy River.jpg,"['Adventure', 'Drama', 'Romance', 'Western']"
Doug's 1st Movie,movie_posters/Doug's 1st Movie.jpg,"['Animation', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Sci-Fi']"
The Apostle,movie_posters/The Apostle.jpg,['Drama']
Mommie Dearest,movie_posters/Mommie Dearest.jpg,"['Biography', 'Drama']"
Our Idiot Brother,movie_posters/Our Idiot Brother.jpg,"['Comedy', 'Drama']"
Race,movie_posters/Race.jpg,"['Biography', 'Drama', 'Sport']"
The Players Club,movie_posters/The Players Club.jpg,"['Comedy', 'Drama']"
"As Above, So Below","movie_posters/As Above, So Below.jpg","['Horror', 'Mystery', 'Thriller']"
Addicted,movie_posters/Addicted.jpg,"['Drama', 'Romance', 'Thriller']"
Eve's Bayou,movie_posters/Eve's Bayou.jpg,['Drama']
Still Alice,movie_posters/Still Alice.jpg,['Drama']
The Egyptian,movie_posters/The Egyptian.jpg,['Drama']
Nighthawks,movie_posters/Nighthawks.jpg,"['Action', 'Crime', 'Thriller']"
Friday the 13th Part VIII: Jason Takes Manhattan,movie_posters/Friday the 13th Part VIII: Jason Takes Manhattan.jpg,"['Adventure', 'Horror', 'Thriller']"
My Big Fat Greek Wedding,movie_posters/My Big Fat Greek Wedding.jpg,"['Comedy', 'Drama', 'Romance']"
Spring Breakers,movie_posters/Spring Breakers.jpg,"['Crime', 'Drama', 'Thriller']"
Halloween: The Curse of Michael Myers,movie_posters/Halloween: The Curse of Michael Myers.jpg,"['Horror', 'Thriller']"
And Your Mother Too,movie_posters/And Your Mother Too.jpg,['Drama']
Shaun of the Dead,movie_posters/Shaun of the Dead.jpg,"['Comedy', 'Horror']"
The Haunting of Molly Hartley,movie_posters/The Haunting of Molly Hartley.jpg,"['Drama', 'Horror', 'Thriller']"
Lone Star,movie_posters/Lone Star.jpg,"['Drama', 'Mystery', 'Western']"
Halloween 4: The Return of Michael Myers,movie_posters/Halloween 4: The Return of Michael Myers.jpg,"['Horror', 'Thriller']"
April Fool's Day,movie_posters/April Fool's Day.jpg,"['Horror', 'Mystery']"
Diner,movie_posters/Diner.jpg,"['Comedy', 'Drama']"
Lone Wolf McQuade,movie_posters/Lone Wolf McQuade.jpg,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller', 'Western']"
Apollo 18,movie_posters/Apollo 18.jpg,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
Sunshine Cleaning,movie_posters/Sunshine Cleaning.jpg,"['Comedy', 'Drama']"
No Escape,movie_posters/No Escape.jpg,"['Action', 'Thriller']"
The Beastmaster,movie_posters/The Beastmaster.jpg,"['Action', 'Adventure', 'Fantasy']"
Solomon and Sheba,movie_posters/Solomon and Sheba.jpg,"['Drama', 'History', 'Romance', 'War']"
Fifty Shades of Black,movie_posters/Fifty Shades of Black.jpg,['Comedy']
Not Easily Broken,movie_posters/Not Easily Broken.jpg,"['Drama', 'Romance']"
A Farewell to Arms,movie_posters/A Farewell to Arms.jpg,"['Drama', 'Romance', 'War']"
The Perfect Match,movie_posters/The Perfect Match.jpg,"['Comedy', 'Romance']"
Digimon: The Movie,movie_posters/Digimon: The Movie.jpg,"['Animation', 'Action', 'Adventure', 'Family', 'Sci-Fi']"
Saved!,movie_posters/Saved!.jpg,"['Comedy', 'Drama']"
The Barbarian Invasions,movie_posters/The Barbarian Invasions.jpg,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Romance']"
Robin and Marian,movie_posters/Robin and Marian.jpg,"['Adventure', 'Drama', 'Romance']"
The Forsaken,movie_posters/The Forsaken.jpg,"['Action', 'Fantasy', 'Horror', 'Thriller']"
Force 10 from Navarone,movie_posters/Force 10 from Navarone.jpg,"['Action', 'Drama', 'War']"
UHF,movie_posters/UHF.jpg,"['Comedy', 'Sci-Fi']"
Grandma's Boy,movie_posters/Grandma's Boy.jpg,['Comedy']
Slums of Beverly Hills,movie_posters/Slums of Beverly Hills.jpg,"['Comedy', 'Drama']"
Once Upon a Time in the West,movie_posters/Once Upon a Time in the West.jpg,"['Drama', 'Western']"
Made,movie_posters/Made.jpg,"['Comedy', 'Crime', 'Drama']"
Moon,movie_posters/Moon.jpg,"['Drama', 'Mystery', 'Sci-Fi']"
Keeping Up with the Steins,movie_posters/Keeping Up with the Steins.jpg,['Comedy']
Sea Rex 3D: Journey to a Prehistoric World,movie_posters/Sea Rex 3D: Journey to a Prehistoric World.jpg,"['Documentary', 'Short', 'History']"
The Sweet Hereafter,movie_posters/The Sweet Hereafter.jpg,['Drama']
Of Gods and Men,movie_posters/Of Gods and Men.jpg,"['Drama', 'History']"
Bottle Shock,movie_posters/Bottle Shock.jpg,"['Comedy', 'Drama']"
Jekyll and Hyde... Together Again,movie_posters/Jekyll and Hyde... Together Again.jpg,"['Comedy', 'Music', 'Sci-Fi']"
Heavenly Creatures,movie_posters/Heavenly Creatures.jpg,"['Biography', 'Crime', 'Drama', 'Thriller']"
90 Minutes in Heaven,movie_posters/90 Minutes in Heaven.jpg,['Drama']
Everything Must Go,movie_posters/Everything Must Go.jpg,"['Comedy', 'Drama']"
Zero Effect,movie_posters/Zero Effect.jpg,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']"
The Machinist,movie_posters/The Machinist.jpg,"['Drama', 'Thriller']"
Light Sleeper,movie_posters/Light Sleeper.jpg,"['Crime', 'Drama']"
Kill the Messenger,movie_posters/Kill the Messenger.jpg,"['Biography', 'Crime', 'Drama', 'Mystery', 'Thriller']"
Rabbit Hole,movie_posters/Rabbit Hole.jpg,['Drama']
Party Monster,movie_posters/Party Monster.jpg,"['Biography', 'Crime', 'Drama', 'Thriller']"
Green Room,movie_posters/Green Room.jpg,"['Crime', 'Drama', 'Horror', 'Music', 'Thriller']"
The Oh in Ohio,movie_posters/The Oh in Ohio.jpg,"['Comedy', 'Drama', 'Romance']"
Atlas Shrugged: Who Is John Galt?,movie_posters/Atlas Shrugged: Who Is John Galt?.jpg,"['Drama', 'Mystery', 'Sci-Fi']"
Bottle Rocket,movie_posters/Bottle Rocket.jpg,"['Comedy', 'Crime', 'Drama']"
Albino Alligator,movie_posters/Albino Alligator.jpg,"['Crime', 'Drama', 'Thriller']"
"Gandhi, My Father","movie_posters/Gandhi, My Father.jpg","['Biography', 'Drama', 'History']"
Standard Operating Procedure,movie_posters/Standard Operating Procedure.jpg,"['Documentary', 'Crime', 'War']"
Out of the Blue,movie_posters/Out of the Blue.jpg,['Drama']
Tucker and Dale vs Evil,movie_posters/Tucker and Dale vs Evil.jpg,"['Comedy', 'Horror']"
"Lovely, Still","movie_posters/Lovely, Still.jpg","['Drama', 'Romance']"
Tycoon,movie_posters/Tycoon.jpg,"['Adventure', 'Drama', 'Romance']"
Desert Blue,movie_posters/Desert Blue.jpg,['Drama']
Decoys,movie_posters/Decoys.jpg,"['Horror', 'Sci-Fi']"
